Tiempo,Neutral,Felicidad,Tristeza,Enojo,Sorpresa,Miedo,Asco,Desprecio,Valencia,Activación,Frec Cardíaca,Sujeto
00:03:24.480000,0.6497062,0.005449781,0.2050018,0.001612834,0.04956043,5.8914e-05,0.002452971,0.0,-0.199552,0.4884087,67.0,Sujeto2
00:03:24.520000,0.6592553,0.004834347,0.1956498,0.0014307,0.04610336,5.2261e-05,0.002175961,0.0,-0.1908155,0.4835361,67.0,Sujeto2
00:03:24.560000,0.6672341,0.004288413,0.187834,0.001269134,0.04249002,4.6359e-05,0.001930234,0.0,-0.1835456,0.4787621,67.0,Sujeto2
00:03:24.600000,0.6754456,0.00380413,0.1796035,0.001125813,0.03937449,4.1124e-05,0.001712256,0.0,-0.1757994,0.4740846,67.0,Sujeto2
00:03:24.639000,0.6820571,0.003374538,0.1733639,0.000998677,0.03678403,3.648e-05,0.001518895,0.0,-0.1699893,0.4695018,67.0,Sujeto2
00:03:24.680000,0.6891926,0.002993457,0.166214,0.000885898,0.03440536,3.236e-05,0.001347369,0.0,-0.1632206,0.4650117,67.0,Sujeto2
00:03:24.720000,0.6973848,0.002655411,0.1580191,0.000785855,0.03210245,2.8706e-05,0.001195213,0.0,-0.1553637,0.4606123,67.0,Sujeto2
00:03:24.760000,0.7058671,0.002355541,0.1494098,0.00069711,0.03026863,2.5464e-05,0.00106024,0.0,-0.1470543,0.456302,67.0,Sujeto2
00:03:24.800000,0.7151409,0.002089534,0.1400796,0.000618387,0.02893818,2.2589e-05,0.000940509,0.0,-0.13799,0.4520788,67.0,Sujeto2
00:03:24.840000,0.7249219,0.001853567,0.1305993,0.000548554,0.0276759,2.0038e-05,0.000834299,0.0,-0.1287457,0.4479411,67.0,Sujeto2
00:03:24.880000,0.7348872,0.001644247,0.1216439,0.000486606,0.02617535,1.7775e-05,0.000740083,0.0,-0.1199996,0.443887,67.0,Sujeto2
00:03:24.919000,0.7450744,0.001458565,0.1127951,0.000431655,0.02485877,1.5768e-05,0.000656507,0.0,-0.1113366,0.4399149,67.0,Sujeto2
00:03:24.960000,0.7545704,0.001293852,0.1046869,0.000382909,0.02349475,1.3987e-05,0.000582369,0.0,-0.103393,0.4360232,67.0,Sujeto2
00:03:25,0.7643793,0.00114774,0.09631897,0.000339668,0.02216761,1.2407e-05,0.000516603,0.0,-0.09517123,0.4322102,67.0,Sujeto2
00:03:25.040000,0.774007,0.001018127,0.08825924,0.00030131,0.02066153,1.1006e-05,0.000458264,0.0,-0.08724111,0.4284743,67.0,Sujeto2
00:03:25.080000,0.7828907,0.000903152,0.08098977,0.000267283,0.01903624,9.763e-06,0.000406513,0.0,-0.08008662,0.424814,67.0,Sujeto2
00:03:25.120000,0.7906793,0.000801161,0.074342,0.0002371,0.01746513,8.661e-06,0.000360606,0.0,-0.07354084,0.4212277,67.0,Sujeto2
00:03:25.160000,0.7979267,0.000710687,0.06867051,0.000210324,0.0158856,7.683e-06,0.000319884,0.0,-0.06795982,0.4177139,67.0,Sujeto2
00:03:25.200000,0.8041255,0.000630431,0.06375809,0.000186573,0.01409167,6.815e-06,0.00028376,0.0,-0.06312766,0.4142712,67.0,Sujeto2
00:03:25.240000,0.8092949,0.000559237,0.06019387,0.000165503,0.0126379,6.046e-06,0.000251715,0.0,-0.05963463,0.4108981,67.0,Sujeto2
00:03:25.280000,0.814027,0.000496084,0.05681235,0.000146813,0.01130049,5.363e-06,0.00022329,0.0,-0.05631626,0.4075933,67.0,Sujeto2
00:03:25.320000,0.819389,0.000440062,0.05304434,0.000130234,0.01002435,4.757e-06,0.000198074,0.0,-0.05260428,0.4043553,67.0,Sujeto2
00:03:25.360000,0.8243244,0.000390366,0.04962809,0.000115527,0.009006367,4.22e-06,0.000175706,0.002547327,-0.04923772,0.4011828,67.0,Sujeto2
00:03:25.400000,0.8284816,0.000346283,0.0467531,0.000102481,0.00836016,3.743e-06,0.000155864,0.002259662,-0.04640682,0.3980744,67.0,Sujeto2
